address,price,est_monthly_payment,bedrooms,bathrooms,square_footage,property_type,year_built,lot_size,price_per_sqft,parking,state,city,url
"20517 81st Ave W, Edmonds, WA 98026",765000,,3,,1324,Single-family,1955,7405,578,,Washington,,https://www.redfin.com/WA/Edmonds/20517-81st-Ave-W-98026/home/2761992
"8510 Main St Unit A104, Edmonds, WA 98026",619000,,2,,1383,Condo,2001,,448,1 car,Washington,,https://www.redfin.com/WA/Edmonds/8510-Main-St-98026/unit-A104/home/2891461
"8001 Talbot Rd, Edmonds, WA 98026",4150000,,5,,7459,Single-family,1982,43124,556,3 car,Washington,,https://www.redfin.com/WA/Edmonds/8001-Talbot-Rd-98026/home/2754323
"826 Maple St, Edmonds, WA 98020",1797000,,4,,2747,Single-family,1967,8276,654,2 car,Washington,,https://www.redfin.com/WA/Edmonds/826-Maple-St-98020/home/2683162
"832 Birch St, Edmonds, WA 98020",1200000,,4,,2799,Single-family,1955,12196,429,4 car,Washington,,https://www.redfin.com/WA/Edmonds/832-Birch-St-98020/home/2586596
"23807 80th Ave W, Edmonds, WA 98026",830000,,4,,1920,Single-family,1960,10019,432,2 car,Washington,,https://www.redfin.com/WA/Edmonds/23807-80th-Ave-W-98026/home/2734355
"8517 242nd St SW Unit 205A, Edmonds, WA 98026",365000,,2,,1061,Condo,1978,91476,344,,Washington,,https://www.redfin.com/WA/Edmonds/8517-242nd-St-SW-98026/unit-205A/home/2781059
"10915 N Deer Dr, Woodway, WA 98020",2400000,,4,,4061,Single-family,1963,95396,591,2 car,Washington,,https://www.redfin.com/WA/Woodway/10915-N-Deer-Dr-98020/home/2659988
"603 7th Ave N Unit A306, Edmonds, WA 98020",750000,,2,,1042,Condo,1990,38768,720,,Washington,,https://www.redfin.com/WA/Edmonds/603-7th-Ave-N-98020/unit-A306/home/2825608
"5701 152nd St SW, Edmonds, WA 98026",965000,,4,,2036,Single-family,1978,9583,474,2 car,Washington,,https://www.redfin.com/WA/Edmonds/5701-152nd-St-SW-98026/home/2778326
"22910 90th Ave W Unit D105, Edmonds, WA 98026",385000,,1,,869,Condo,1969,,443,1 space,Washington,,https://www.redfin.com/WA/Edmonds/22910-90th-Ave-W-98026/unit-D105/home/16879227
"8629 240th St SW Unit B4, Edmonds, WA 98026",564655,,3,,1342,Townhome,1995,,421,1  spaces,Washington,,https://www.redfin.com/WA/Edmonds/8629-240th-St-SW-98026/unit-B4/home/2847774
"24109 106th Pl W, Edmonds, WA 98020",949998,,3,,1296,Single-family,1955,9148,733,1 car,Washington,,https://www.redfin.com/WA/Edmonds/24109-106th-Pl-W-98020/home/2742076
"8308 Frederick Pl, Edmonds, WA 98026",2495000,,5,,4484,Single-family,1978,32234,556,3 car,Washington,,https://www.redfin.com/WA/Edmonds/8308-Frederick-Pl-98026/home/2754446
"432 3rd Ave S Unit B206, Edmonds, WA 98020",650000,,2,,989,Condo,1991,88426,657,,Washington,,https://www.redfin.com/WA/Edmonds/432-3rd-Ave-S-98020/unit-B206/home/2830313
"200 James St #206, Edmonds, WA 98020",998500,,2,,1580,Condo,1978,,632,1  spaces,Washington,,https://www.redfin.com/WA/Edmonds/200-James-St-98020/unit-206/home/2784744
"5714 160th St SW, Edmonds, WA 98026",1760995,,5,,3848,Single-family,2025,6000,458,,Washington,,https://www.redfin.com/WA/Edmonds/5714-160th-St-SW-98026/home/190566315
"16029 57th Ave W, Edmonds, WA 98026",1844995,,5,,4273,Single-family,2024,6017,432,,Washington,,https://www.redfin.com/WA/Edmonds/16029-57th-Ave-W-98026/home/190566323
"21313 76th Ave W #11, Edmonds, WA 98026",665000,,3,,2113,Townhome,1998,,315,2 car,Washington,,https://www.redfin.com/WA/Edmonds/21313-76th-Ave-W-98026/unit-11/home/2862939
"15921 68th Ave W, Edmonds, WA 98026",995000,,3,,2346,Single-family,1975,13068,424,2 car,Washington,,https://www.redfin.com/WA/Edmonds/15921-68th-Ave-W-98026/home/2771220
"5717 160th St SW, Edmonds, WA 98026",1572995,,4,,3402,Single-family,2025,8969,462,,Washington,,https://www.redfin.com/WA/Edmonds/5717-160th-St-SW-98026/home/190566309
"20126 81st Ave W, Edmonds, WA 98026",1199950,,4,,1951,Single-family,1977,8276,615,2 car,Washington,,https://www.redfin.com/WA/Edmonds/20126-81st-Ave-W-98026/home/2681184
"24316 91st Ave W, Edmonds, WA 98026",979950,,4,,2160,Single-family,1976,8172,454,3 car,Washington,,https://www.redfin.com/WA/Edmonds/24316-91st-Ave-W-98026/home/2698607
"22924 80th Pl W Unit B, Edmonds, WA 98026",825500,,3,,1717,Townhome,2023,1307,481,,Washington,,https://www.redfin.com/WA/Edmonds/22924-80th-Pl-W-98026/unit-B/home/185623116
"19807 80th Pl W, Edmonds, WA 98026",1149950,,3,,2298,Single-family,1959,9148,500,2 car,Washington,,https://www.redfin.com/WA/Edmonds/19807-80th-Pl-W-98026/home/2715236
"8516 196th St SW #311, Edmonds, WA 98026",429950,,2,,1114,Condo,1969,,386,1 car,Washington,,https://www.redfin.com/WA/Edmonds/8516-196th-St-SW-98026/unit-311/home/2694326
"5312 Picnic Point Rd, Edmonds, WA 98026",989000,,4,,1959,Single-family,2000,7841,505,3 car,Washington,,https://www.redfin.com/WA/Edmonds/5312-Picnic-Point-Rd-98026/home/2883707
"335 3rd Ave S #203, Edmonds, WA 98020",479950,,2,,865,Condo,1969,,555,2 spaces,Washington,,https://www.redfin.com/WA/Edmonds/335-3rd-Ave-S-98020/unit-203/home/196129501
"7311 224th St SW Unit C5, Edmonds, WA 98026",239000,,1,,637,Condo,1977,,375,,Washington,,https://www.redfin.com/WA/Edmonds/7311-224th-St-SW-98026/unit-C5/home/2782547
"24104 105th Pl W, Edmonds, WA 98020",840000,,3,,1272,Single-family,1957,9148,660,1 car,Washington,,https://www.redfin.com/WA/Edmonds/24104-105th-Pl-W-98020/home/2742089
"22910 90th Ave W Unit E406, Edmonds, WA 98026",399995,,1,,737,Condo,1969,,543,1 space,Washington,,https://www.redfin.com/WA/Edmonds/22910-90th-Ave-W-98026/unit-E406/home/21500172
"8500 Main St Unit F205, Edmonds, WA 98026",450000,,1,,1111,Condo,2002,,405,2 spaces,Washington,,https://www.redfin.com/WA/Edmonds/8500-Main-St-98026/unit-F205/home/2895739
"8503 Bowdoin Way #203, Edmonds, WA 98026",509950,,2,,899,Condo,1977,1742,567,,Washington,,https://www.redfin.com/WA/Edmonds/8503-Bowdoin-Way-98026/unit-203/home/2782150
"7924 212th St SW #211, Edmonds, WA 98026",279950,,1,,630,Condo,1968,,444,1 space,Washington,,https://www.redfin.com/WA/Edmonds/7924-212th-St-SW-98026/unit-211/home/2830599
"5711 160th St SW, Edmonds, WA 98026",1661995,,4,,3569,Single-family,2025,5000,466,,Washington,,https://www.redfin.com/WA/Edmonds/5711-160th-St-SW-98026/home/190566303
"8025 234th St SW #107, Edmonds, WA 98026",325000,,2,,1012,Condo,1974,,321,2 spaces,Washington,,https://www.redfin.com/WA/Edmonds/8025-234th-St-SW-98026/unit-107/home/11885141
"14025 61st Pl W, Edmonds, WA 98026",1499000,,8,,4220,Multi-family,1978,12632,355,12 spaces,Washington,,https://www.redfin.com/WA/Edmonds/14025-61st-Pl-W-98026/home/2777837
"17631 69th Pl W, Edmonds, WA 98026",1070000,,6,,2470,Single-family,1972,8712,433,2 spaces,Washington,,https://www.redfin.com/WA/Edmonds/17631-69th-Pl-W-98026/home/2712459
"7503 212th St SW Unit B102, Edmonds, WA 98026",519500,,3,,1480,Condo,1975,,351,2 spaces,Washington,,https://www.redfin.com/WA/Edmonds/7503-212th-St-SW-98026/unit-B102/home/2917641
"8515 244th St SW Unit A2, Edmonds, WA 98026",320000,,1,,654,Condo,1995,,489,1 space,Washington,,https://www.redfin.com/WA/Edmonds/8515-244th-St-SW-98026/unit-A2/home/2849908
"7924 212th St SW #305, Edmonds, WA 98026",298000,,2,,866,Condo,1968,,344,1 space,Washington,,https://www.redfin.com/WA/Edmonds/7924-212th-St-SW-98026/unit-305/home/2830611
"8500 Main St Unit F212, Edmonds, WA 98026",480000,,1,,1111,Condo,2002,,432,2 car,Washington,,https://www.redfin.com/WA/Edmonds/8500-Main-St-98026/unit-F212/home/2895746
"621 Daley St, Edmonds, WA 98020",999000,,2,,899,Single-family,1915,6534,"1,111",1 car,Washington,,https://www.redfin.com/WA/Edmonds/621-Daley-St-98020/home/2683636
"5712 160th St SW, Edmonds, WA 98026",1816995,,5,,4273,Single-family,2025,6577,425,,Washington,,https://www.redfin.com/WA/Edmonds/5712-160th-St-SW-98026/home/190566316
"16033 57th Ave W, Edmonds, WA 98026",1904995,,5,,4273,Single-family,2025,7878,446,,Washington,,https://www.redfin.com/WA/Edmonds/16033-57th-Ave-W-98026/home/190566321
"1113 5th Ave S #303, Edmonds, WA 98020",479000,,1,,860,Condo,1978,,557,1 car,Washington,,https://www.redfin.com/WA/Edmonds/1113-5th-Ave-S-98020/unit-303/home/2785308
"7924 212th St SW #104, Edmonds, WA 98026",325000,,2,,866,Condo,1969,,375,1 space,Washington,,https://www.redfin.com/WA/Edmonds/7924-212th-St-SW-98026/unit-104/home/2830559
"22910 90th Ave W Unit B306, Edmonds, WA 98026",379900,,1,,736,Condo,1969,,516,1 space,Washington,,https://www.redfin.com/WA/Edmonds/22910-90th-Ave-W-98026/unit-B306/home/12334183
"7317 224th St SW Unit A4, Edmonds, WA 98026",290000,,2,,879,Condo,1977,,330,1 space,Washington,,https://www.redfin.com/WA/Edmonds/7317-224th-St-SW-98026/unit-A4/home/2782505
"116 4th Ave N, Edmonds, WA 98020",2200000,,6,,2877,Multi-family,1902,3485,765,3 spaces,Washington,,https://www.redfin.com/WA/Edmonds/116-4th-Ave-N-98020/home/177812978
"7715 236th St SW, Edmonds, WA 98026",988000,,3,,2628,Single-family,1951,10890,376,2 car,Washington,,https://www.redfin.com/WA/Edmonds/7715-236th-St-SW-98026/home/2747756
"18312 73rd Ave W, Edmonds, WA 98026",1035000,,4,,2404,Single-family,1961,9583,431,,Washington,,https://www.redfin.com/WA/Edmonds/18312-73rd-Ave-W-98026/home/2703368
"16027 57th Ave W, Edmonds, WA 98026",1822995,,4,,3898,Single-family,2024,8905,468,,Washington,,https://www.redfin.com/WA/Edmonds/16027-57th-Ave-W-98026/home/190566324
,1174950+,,4,,2855,Single-family,,,412,2 car,Washington,,https://www.redfin.com/WA/Edmonds/Edmonds/Adams/home/188295199
,1144950+,,4,,2311,Single-family,,,495,2 car,Washington,,https://www.redfin.com/WA/Edmonds/Edmonds/Hickory/home/188295158
,1064950+,,3,,1836,Single-family,,,580,2 car,Washington,,https://www.redfin.com/WA/Edmonds/Edmonds/Camelia/home/188295173
,1466950+,,5,,3081,Single-family,,,476,2 car,Washington,,https://www.redfin.com/WA/Edmonds/Edmonds/Meridian/home/188295354
"5724 161st St SW, Edmonds, WA 98026",1808995,"10,269",4,,3848,Single-family,2024,5046,470,,Washington,,https://www.redfin.com/WA/Edmonds/5724-161st-St-SW-98026/home/190566320
"9511 Edmonds Way, Edmonds, WA 98020",900000,,—,,0.75,Vacant land,,32670,,,Washington,,https://www.redfin.com/WA/Edmonds/9511-Edmonds-Way-98020/home/22100774
"8711 Talbot Rd, Edmonds, WA 98026",4999000,,4,,6708,Single-family,1972,25700,745,4 car,Washington,,https://www.redfin.com/WA/Edmonds/8711-Talbot-Rd-98026/home/2754356
,1129950+,,4,,2365,Single-family,,,478,2 car,Washington,,https://www.redfin.com/WA/Edmonds/Edmonds/Jefferson/home/188294594
,1334950+,,6,,3345,Single-family,,,399,2 car,Washington,,https://www.redfin.com/WA/Edmonds/Edmonds/Shasta/home/188295262
,1249950+,,4,,2501,Single-family,,,500,2 car,Washington,,https://www.redfin.com/WA/Edmonds/Edmonds/Magnolia/home/188298572
"0 Tidelands - 270312-004-001-00,, Edmonds, WA 98026",95000,,—,,4.81,Vacant land,,209523,,,Washington,,https://www.redfin.com/WA/Edmonds/Tidelands-270312-004-001-00-98026/home/196273807
"12104 Possession Ln, Edmonds, WA 98026",365000,,—,,8712,Vacant land,,8712,42,,Washington,,https://www.redfin.com/WA/Edmonds/12104-Possession-Ln-98026/home/61707623
,1189950+,,4,,2494,Single-family,,,477,2 car,Washington,,https://www.redfin.com/WA/Edmonds/Edmonds/Aspen/home/188295149
,1374950+,,5,,3584,Single-family,,,384,2 car,Washington,,https://www.redfin.com/WA/Edmonds/Edmonds/Bailey/home/188299129
"0 Tidelands - 270313-001-005-00,, Edmonds, WA 98026",95000,,—,,1.22,Vacant land,,53143,,,Washington,,https://www.redfin.com/WA/Edmonds/Tidelands-270313-001-005-00-98026/home/196273806
,1079950+,,4,,2165,Single-family,,,499,2 car,Washington,,https://www.redfin.com/WA/Edmonds/Edmonds/Birch/home/188295414
"5728 160th St SW, Edmonds, WA 98026",1847995,,5,,4273,Single-family,2024,5008,432,,Washington,,https://www.redfin.com/WA/Edmonds/5728-160th-St-SW-98026/home/190566312
"5726 161st St SW, Edmonds, WA 98026",1749995,,5,,3694,Single-family,2024,5000,474,,Washington,,https://www.redfin.com/WA/Edmonds/5726-161st-St-SW-98026/home/190566319
"23601 Edmonds Way, Edmonds, WA 98020",1200000,,—,,0.60,Vacant land,,26136,,,Washington,,https://www.redfin.com/WA/Edmonds/23601-Edmonds-Way-98026/home/134126880
"11902 Possession Ln, Edmonds, WA 98026",575000,,—,,7841,Vacant land,,7841,73,,Washington,,https://www.redfin.com/WA/Edmonds/11902-Possession-Ln-98026/home/22086748
"6920 Fisher Rd, Edmonds, WA 98026",3500000,"20,962",—,,6.00,Vacant land,,261360,,,Washington,,https://www.redfin.com/WA/Edmonds/6920-Fisher-Rd-98026/home/2713366
"8036 Cyrus Pl, Edmonds, WA 98026",399500,,—,,0.70,Vacant land,,30491,,,Washington,,https://www.redfin.com/WA/Edmonds/8036-Cyrus-Pl-98026/home/117045631
,—,,—,,—,Single-family,,,,,Washington,,https://www.redfin.com/WA/Edmonds/Edmonds/Homes-Available-Soon/home/188377062
"13129 SE 312th St, Auburn, WA 98092",850000,,4,,3628,Single-family,2006,82764,234,2 car,Washington,,https://www.redfin.com/WA/Auburn/13129-SE-312th-St-98092/home/8185069
"1608 2nd St NE, Auburn, WA 98001",675000,,4,,1930,Single-family,1961,8685,350,2 car,Washington,,https://www.redfin.com/WA/Auburn/1608-2nd-St-NE-98002/home/218024
"678 7TH St NE, Auburn, WA 98002",849000,,4,,2853,Single-family,2020,6080,298,2 car,Washington,,https://www.redfin.com/WA/Auburn/678-7th-St-NE-98002/home/172696219
"29540 32nd Pl S, Auburn, WA 98001",600000,,3,,1676,,,,,,Washington,,https://www.redfin.com/WA/Auburn/29540-32nd-Pl-S-98001/home/212602
"425 H St NE, Auburn, WA 98002",1200000,,6,,3250,Multi-family,1958,15681,369,12 spaces,Washington,,https://www.redfin.com/WA/Auburn/425-H-St-NE-98002/home/2063480
"31503 121st Ct SE, Auburn, WA 98092",750000,,5,,2663,Single-family,2015,3484,282,,Washington,,https://www.redfin.com/WA/Auburn/31503-121st-Ct-SE-98092/home/55551111
"212 Hi Crest Dr, Auburn, WA 98001",1299950,,4,,3155,Single-family,1963,15245,412,2 spaces,Washington,,https://www.redfin.com/WA/Auburn/212-Hi-Crest-Dr-98001/home/344784
"2820 Skyway Pl, Auburn, WA 98092",499000,,4,,2340,Single-family,1975,9200,213,,Washington,,https://www.redfin.com/WA/Auburn/2820-Skyway-Pl-98092/home/215862
"1613 36th St SE, Auburn, WA 98002",579900,"3,693",4,,1668,Single-family,1968,7000,348,1 car,Washington,,https://www.redfin.com/WA/Auburn/1613-36th-St-SE-98002/home/213067
"1618 73rd St SE, Auburn, WA 98092",899900,,4,,2768,Single-family,2007,10190,325,,Washington,,https://www.redfin.com/WA/Auburn/1618-73rd-St-SE-98092/home/12488282
"30040 128th Ct SE, Auburn, WA 98092",795000,,5,,2650,Single-family,1998,6366,300,,Washington,,https://www.redfin.com/WA/Auburn/30040-128th-Ct-SE-98092/home/405427
"4205 Auburn Way S #101, Auburn, WA 98002",229900,,3,,1440,Manufactured,2025,,160,2 spaces,Washington,,https://www.redfin.com/WA/Auburn/4205-Auburn-Way-S-98092/unit-101/home/197310167
"29022 108th Ave SE, Auburn, WA 98092",699990,"4,444",3,,2160,Single-family,1984,9583,324,2 car,Washington,,https://www.redfin.com/WA/Auburn/29022-108th-Ave-SE-98092/home/403609
"3611 I St NE #301, Auburn, WA 98002",225000,"1,437",3,,1200,Manufactured,1981,3600,188,2 spaces,Washington,,https://www.redfin.com/WA/Auburn/3611-I-St-NE-98002/unit-301/home/197344689
"308 F St SE, Auburn, WA 98002",449950,"2,814",2,,820,Single-family,1942,5750,549,,Washington,,https://www.redfin.com/WA/Auburn/308-F-St-SE-98002/home/218498
"28240 33rd Pl S #3, Auburn, WA 98001",805000,,5,,2335,Single-family,2022,3821,345,,Washington,,https://www.redfin.com/WA/Federal-Way/28240-33rd-Pl-S-98001/unit-3/home/180822143
"6313 Victoria Ave SE, Auburn, WA 98092",679900,,3,,2537,Single-family,2014,6870,268,,Washington,,https://www.redfin.com/WA/Auburn/6313-Victoria-Ave-SE-98092/home/22786191
"123 8th St SE, Auburn, WA 98002",519000,,4,,1510,Single-family,1912,6000,344,1 car,Washington,,https://www.redfin.com/WA/Auburn/123-8th-St-SE-98002/home/215046
"2010 4th St SE, Auburn, WA 98002",299999,,3,,1295,Manufactured,1993,6936,232,,Washington,,https://www.redfin.com/WA/Auburn/2010-4th-St-SE-98002/home/2092011
"31600 126th Ave SE #87, Auburn, WA 98002",240000,,4,,1800,Manufactured,1988,,133,1 space,Washington,,https://www.redfin.com/WA/Auburn/31600-126th-Ave-SE-98092/unit-87/home/21723939
"31855 51st Ave S, Auburn, WA 98001",375000,,3,,1820,Single-family,1960,14374,206,1 car,Washington,,https://www.redfin.com/WA/Auburn/31855-51st-Ave-S-98001/home/363317
"12912 SE 296th way St, Auburn, WA 98092",799999,"5,053",4,,2240,Single-family,2003,3691,357,,Washington,,https://www.redfin.com/WA/Auburn/12912-SE-296th-Way-98092/home/405500
"3370 S 283rd Ln #26, Auburn, WA 98001",575000,"3,812",3,,1599,Condo,2003,,360,2 car,Washington,,https://www.redfin.com/WA/Auburn/3370-S-283rd-Ln-98001/unit-26/home/2119542
"11810 SE 323rd Pl SE, Auburn, WA 98092",1200000,,5,,2755,Single-family,1968,7200,436,,Washington,,https://www.redfin.com/WA/Auburn/11810-SE-323rd-Pl-98092/home/407361
"17053 SE 312 St, Auburn, WA 98092",575000,,3,,1840,Single-family,1967,29620,313,,Washington,,https://www.redfin.com/WA/Auburn/17053-SE-312th-St-98092/home/380981
"6622 Stuart Ave SE, Auburn, WA 98092",1070000,,5,,3625,Single-family,2006,8407,295,,Washington,,https://www.redfin.com/WA/Auburn/6622-Stuart-Ave-SE-98092/home/12407148
"6633 Elizabeth Loop SE, Auburn, WA 98092",660000,,4,,2309,Condo,2004,5130,286,,Washington,,https://www.redfin.com/WA/Auburn/6633-Elizabeth-Loop-SE-98092/home/3033259
,759950,,4,,2364,Single-family,2025,,321,2 car,Washington,,https://www.redfin.com/WA/Auburn/12528-SE-302nd-Pl-98092/home/194193384
"11407 SE 326th Pl, Auburn, WA 98092",1265000,,4,,2683,Single-family,1966,19166,471,5 car,Washington,,https://www.redfin.com/WA/Auburn/11407-SE-326th-Pl-98092/home/406148
"319 1st St NE, Auburn, WA 98002",475000,,3,,1360,Single-family,1922,5192,349,2 car,Washington,,https://www.redfin.com/WA/Auburn/319-1st-St-NE-98002/home/218331
,789950,,5,,2597,Single-family,2025,,304,2 car,Washington,,https://www.redfin.com/WA/Auburn/12542-SE-302nd-Pl-98092/home/197348218
"35420 55th Ave S, Auburn, WA 98001",950000,,5,,3082,Single-family,2017,4807,308,,Washington,,https://www.redfin.com/WA/Auburn/35420-55th-Ave-S-98001/home/22697446
"4834 S 308th St, Auburn, WA 98001",599950,,3,,1830,Single-family,1986,6908,328,,Washington,,https://www.redfin.com/WA/Auburn/4834-S-308th-St-98001/home/211223
"3136 Academy Dr SE, Auburn, WA 98092",400000,,3,,1880,Single-family,1944,10181,213,1 car,Washington,,https://www.redfin.com/WA/Auburn/3136-Academy-Dr-SE-98092/home/217105
"602 29th St SE #46, Auburn, WA 98002",108000,,3,,—,Manufactured,1990,924,,1 space,Washington,,https://www.redfin.com/WA/Auburn/602-29th-St-SE-98002/unit-46/home/195940840
"1711 66th St SE, Auburn, WA 98092",989950,,4,,3635,Single-family,2006,8451,272,,Washington,,https://www.redfin.com/WA/Auburn/1711-66th-St-SE-98092/home/12407204
"11408 SE 326th Pl, Auburn, WA 98092",760000,,3,,1921,Single-family,1997,17424,396,3 car,Washington,,https://www.redfin.com/WA/Auburn/11408-SE-326th-Pl-98092/home/406918
"1202 Harvey Rd NE, Auburn, WA 98002",1830000,,17,,6849,Multi-family,1967,10850,267,8 spaces,Washington,,https://www.redfin.com/WA/Auburn/1202-Harvey-Rd-NE-98002/home/2086624
"6723 Quincy Ave SE, Auburn, WA 98092",750000,,4,,2659,Single-family,2012,8015,282,,Washington,,https://www.redfin.com/WA/Auburn/6723-Quincy-Ave-SE-98092/home/22785932
"707 37th St SE #17, Auburn, WA 98002",168000,,3,,1500,Manufactured,1985,,112,2 spaces,Washington,,https://www.redfin.com/WA/Auburn/707-37th-St-SE-98002/unit-17/home/176030999
"32626 46th Pl S, Auburn, WA 98001",650000,"4,104",2,,2710,Single-family,1936,52707,240,3 spaces,Washington,,https://www.redfin.com/WA/Auburn/32626-46th-Pl-S-98001/home/363546
"5215 Olive Ave SE, Auburn, WA 98092",764950,,3,,2190,Single-family,1995,7444,349,,Washington,,https://www.redfin.com/WA/Auburn/5215-Olive-Ave-SE-98092/home/215276
"1402 22nd St NE #243, Auburn, WA 98002",149950,,2,,1248,Manufactured,1976,,120,,Washington,,https://www.redfin.com/WA/Auburn/1402-22nd-St-NE-98002/unit-243/home/175994862
"2304 A St SE #36, Auburn, WA 98002",140000,894,3,,1344,Manufactured,1980,,104,1 space,Washington,,https://www.redfin.com/WA/Auburn/2304-A-St-SE-98002/unit-36/home/197140624
"33623 206th Ave SE, Auburn, WA 98092",1550000,,4,,2910,Single-family,1966,220849,533,6 car,Washington,,https://www.redfin.com/WA/Auburn/33623-206th-Ave-SE-98092/home/381854
"34258 56th Ave S, Auburn, WA 98001",899000,,4,,2987,Single-family,2016,12632,301,,Washington,,https://www.redfin.com/WA/Auburn/34258-56th-Ave-S-98001/home/39904972
"31225 117th Pl SE, Auburn, WA 98092",1095000,"6,791",4,,3650,Single-family,1980,35283,300,2 car,Washington,,https://www.redfin.com/WA/Auburn/31225-117th-Pl-SE-98092/home/408025
