address,price,est_monthly_payment,bedrooms,bathrooms,square_footage,property_type,year_built,lot_size,price_per_sqft,parking,state,city,url
"227 Disciple Dr, Brandon, MS 39047",599900,,4,3,2473,Single-family,2024,54885,243,3,Mississippi,,https://www.redfin.com/MS/Brandon/227-Disciple-Dr-39047/home/195007094
"190 Crepe Myrtle Dr, Brandon, MS 39047",79900,,—,,10018,Vacant land,,10018,8,,Mississippi,,https://www.redfin.com/MS/Brandon/190-Crepe-Myrtle-DR-Unknown/home/179482624
"2619 NW Walnut Loop, Olympia, WA 98502",595500,,4,2.5,2504,Single-family,1990,9942,238,,Washington,,https://www.redfin.com/WA/Olympia/2619-Walnut-Loop-NW-98502/home/15687291
"327 Cornerstone Crsg, Brandon, MS 39042",399900,,4,2,2011,Single-family,2024,22651,199,,Mississippi,,https://www.redfin.com/MS/Brandon/327-Cornerstone-Dr-39042/home/126084872
"4124 Green Cove St NW, Olympia, WA 98502",950000,,3,2.5,3394,Single-family,1979,14810,280,,Washington,,https://www.redfin.com/WA/Olympia/4124-Green-Cove-St-NW-98502/home/15721152
"187 Crepe Myrtle Dr, Brandon, MS 39047",79900,,—,,10018,Vacant land,,10018,8,,Mississippi,,https://www.redfin.com/MS/Brandon/187-Crepe-Myrtle-DR-Unknown/home/179482618
"2300 9th Ave SW Unit A5, Olympia, WA 98502",219000,,2,1.5,896,Condo,1969,3550,244,,Washington,,https://www.redfin.com/WA/Olympia/2300-9th-Ave-SW-98502/unit-A5/home/15713904
"307 Meadowview Ln, Brandon, MS 39047",379000,,4,2.5,2850,Single-family,1998,14810,133,,Mississippi,,https://www.redfin.com/MS/Brandon/307-Meadowview-Ln-39047/home/126031091
"15 E Bay, Brandon, MS 39047",550000,,4,3,2557,Single-family,2017,6969,215,,Mississippi,,https://www.redfin.com/MS/Brandon/15-E-Bay-39047/home/144463471
,729999,,2,2,1963,Single-family,2025,5200,372,,Washington,,https://www.redfin.com/WA/Olympia/2530-Acer-Loop-SE-98513/home/193463818
"909 Fir St NE, Olympia, WA 98506",340000,,4,2,1901,Single-family,1942,14374,179,2,Washington,,https://www.redfin.com/WA/Olympia/909-Fir-St-NE-98506/home/15714603
"441 Barksdale Rd, Brandon, MS 39047",575000,,4,3,2552,Single-family,2025,104979,225,3,Mississippi,,https://www.redfin.com/MS/Brandon/441-Barksdale-Rd-39047/home/195214806
"7604 Brianna Ct SE, Olympia, WA 98513",515000,,3,2.5,1574,Single-family,2015,5208,327,,Washington,,https://www.redfin.com/WA/Olympia/7604-Brianna-Ct-SE-98513/home/79033507
"108 Willow Crest Cir, Brandon, MS 39047",525000,,4,3.5,3236,Single-family,2022,16552,162,,Mississippi,,https://www.redfin.com/MS/Brandon/108-Willow-Crest-Cir-39047/home/125929599
"7413 Munn Lake Dr SE, Tumwater, WA 98501",900000,,5,3,2648,Single-family,2019,11325,340,,Washington,,https://www.redfin.com/WA/Tumwater/7413-Munn-Lake-Dr-SE-98501/home/105594620
"513 Windsor Dr, Brandon, MS 39047",378000,,5,3,2697,Single-family,1996,13068,140,2,Mississippi,,https://www.redfin.com/MS/Brandon/513-Windsor-Dr-39047/home/125910078
"4011 San Mar Dr NE, Olympia, WA 98506",540000,,4,2.5,2127,Single-family,1968,10890,254,2,Washington,,https://www.redfin.com/WA/Olympia/4011-San-Mar-Dr-NE-98506/home/15697185
"1012 Woodbridge Dr, Brandon, MS 39047",479000,,4,3,2824,Single-family,2006,89733,170,,Mississippi,,https://www.redfin.com/MS/Brandon/1012-Woodbridge-Dr-39047/home/125986241
"6006 67th Ave NE, Olympia, WA 98516",700000,,3,2,2630,Single-family,1976,129373,266,2,Washington,,https://www.redfin.com/WA/Olympia/6006-67th-Ave-NE-98516/home/15686105
"1411 Rudder Way, Brandon, MS 39047",495000,,4,2.5,2403,Single-family,2022,10890,206,,Mississippi,,https://www.redfin.com/MS/Brandon/1411-Rudder-Way-39047/home/184516552
"8629 28th Way SE, Olympia, WA 98513",549900,,3,2.5,2321,Single-family,2007,5550,237,,Washington,,https://www.redfin.com/WA/Olympia/8629-28th-Way-SE-98513/home/15664586
"3218 6th Ave NW, Olympia, WA 98502",525000,,3,2,1264,Single-family,2005,4886,415,,Washington,,https://www.redfin.com/WA/Olympia/3218-6th-Ave-NW-98502/home/15678969
"1414 Rudder Way, Brandon, MS 39047",492500,,4,3,2436,Single-family,2022,13503,202,2,Mississippi,,https://www.redfin.com/MS/Brandon/1414-Rudder-Way-39047/home/184516551
"1807 Marigold St NW, Olympia, WA 98502",715000,,5,3.5,2962,Single-family,2006,5810,241,2,Washington,,https://www.redfin.com/WA/Olympia/1807-Marigold-St-NW-98502/home/15666123
"1120 Ellington Ct, Brandon, MS 39042",257000,,3,2,1581,Single-family,1999,8276,163,2,Mississippi,,https://www.redfin.com/MS/Brandon/1120-Ellington-Ct-39042/home/125844134
"3630 Wiggins Rd SE, Olympia, WA 98501",439950,,3,1.5,1922,Single-family,1957,30491,229,2,Washington,,https://www.redfin.com/WA/Olympia/3630-Wiggins-Rd-SE-98501/home/15745998
"58 Summit Ridge Dr, Brandon, MS 39042",261800,,3,2,1925,Single-family,1974,16988,136,2,Mississippi,,https://www.redfin.com/MS/Brandon/58-Summit-Ridge-Dr-39042/home/125891045
"8935 Winners Ct SE, Olympia, WA 98513",569950,,4,3,2161,Single-family,1991,19602,264,,Washington,,https://www.redfin.com/WA/Olympia/8935-Winners-Ct-SE-98513/home/15695767
"231 Greenfield Pl, Brandon, MS 39047",497900,,4,3.5,4061,Single-family,1977,32670,123,,Mississippi,,https://www.redfin.com/MS/Brandon/231-Greenfield-Pl-39047/home/126021939
"742 Freedom Ridge Ln, Brandon, MS 39047",752500,,4,3.5,3202,Single-family,2025,131115,235,3,Mississippi,,https://www.redfin.com/MS/Brandon/742-Freedom-Ridge-LN-39047/home/195338061
"5215 58th Ave SE, Olympia, WA 98513",499000,,3,2.5,1969,Condo,1995,4345,253,,Washington,,https://www.redfin.com/WA/Olympia/5215-58th-Ave-SE-98513/home/15726403
"1516 Decatur St SW #210, Olympia, WA 98502",369999,,2,2,1312,Condo,1974,,282,2,Washington,,https://www.redfin.com/WA/Olympia/1516-Decatur-St-SW-98502/unit-210/home/15687354
"1821 Freedom Ring Dr, Brandon, MS 39047",362000,,2,2,1743,Condo,2025,,208,2,Mississippi,,https://www.redfin.com/MS/Flowood/1821-Freedom-Ring-Dr-39047/home/195007238
"7240 Twin Cedar Ln SE, Tumwater, WA 98501",600000,,4,2.5,2505,Single-family,1986,8090,240,,Washington,,https://www.redfin.com/WA/Tumwater/7240-Twin-Cedar-Ln-SE-98501/home/15722465
"191 Crepe Myrtle Dr, Brandon, MS 39047",79900,,—,,10018,Vacant land,,10018,8,,Mississippi,,https://www.redfin.com/MS/Brandon/191-Crepe-Myrtle-DR-Unknown/home/179482622
"6748 FIR TREE Rd SE #15, Olympia, WA 98513",225000,,3,2,1280,Manufactured,2022,,176,2,Washington,,https://www.redfin.com/WA/Olympia/6748-Fir-Tree-Rd-SE-98513/unit-15/home/15666520
"188 Crepe Myrtle Dr, Brandon, MS 39047",79900,,—,,10018,Vacant land,,10018,8,,Mississippi,,https://www.redfin.com/MS/Brandon/188-Crepe-Myrtle-DR-Unknown/home/179482620
"10223 Sitkum Dr SE, Olympia, WA 98513",595000,,2,2,1660,Single-family,1977,10761,358,1,Washington,,https://www.redfin.com/WA/Olympia/10223-Sitkum-Dr-SE-98513/home/15692352
"328 Red Cedar Dr, Brandon, MS 39047",294800,,3,2,1748,Single-family,2005,10890,169,2,Mississippi,,https://www.redfin.com/MS/Brandon/328-Red-Cedar-Dr-39047/home/126140180
"1126 Neil St NE, Olympia, WA 98516",849000,,8,,3169,Multi-family,1968,14374,268,8,Washington,,https://www.redfin.com/WA/Olympia/1126-Neil-St-NE-98516/home/15705830
"808 Hunter Bay, Brandon, MS 39047",849000,,4,5.5,4670,Single-family,1996,16117,182,,Mississippi,,https://www.redfin.com/MS/Brandon/808-Hunter-Bay-39047/home/127174630
"6847 101st Ave SW, Olympia, WA 98512",325000,,2,2,1344,Manufactured,1979,216928,242,1,Washington,,https://www.redfin.com/WA/Olympia/6847-101st-Ave-SW-98512/home/15737899
"3501 Autumnwood Ct SE, Olympia, WA 98501",375000,,2,1,944,Single-family,1987,7194,397,1,Washington,,https://www.redfin.com/WA/Olympia/3501-Autumnwood-Ct-SE-98501/home/15731015
"1415 Windrose Dr, Brandon, MS 39047",299000,,3,2,2027,Single-family,1998,21780,148,,Mississippi,,https://www.redfin.com/MS/Brandon/1415-Windrose-Dr-39047/home/125859822
"7524 Greenridge St SW, Olympia, WA 98512",499999,,2,2,1664,Single-family,2008,10800,300,,Washington,,https://www.redfin.com/WA/Olympia/7524-Greenridge-St-SW-98512/home/15716821
"174 Woodlands Glen Cir, Brandon, MS 39047",349900,,4,2.5,2432,Single-family,1999,15245,144,,Mississippi,,https://www.redfin.com/MS/Brandon/174-Woodlands-Glen-Cir-39047/home/127273343
"9032 22nd Way SE, Olympia, WA 98513",1350000,,3,3.5,3325,Single-family,1999,30927,406,,Washington,,https://www.redfin.com/WA/Olympia/9032-22nd-Way-SE-98513/home/15704561
"100 Sandpiper Rd, Brandon, MS 39047",550000,,5,3.5,3491,Single-family,1975,21780,158,2,Mississippi,,https://www.redfin.com/MS/Brandon/100-Sandpiper-Rd-39047/home/125834358
"4518 Ridgewood Ct NW, Olympia, WA 98502",625000,,6,,2436,Multi-family,1970,24829,257,4,Washington,,https://www.redfin.com/WA/Olympia/4518-Ridgewood-Ct-NW-98502/home/15698358
"118 Northwind Dr, Brandon, MS 39047",329000,,3,2.5,2200,Single-family,1992,30491,150,2,Mississippi,,https://www.redfin.com/MS/Brandon/118-Northwind-Dr-39047/home/126062597
"2534 Wedgewood Ct SE, Olympia, WA 98501",879000,,4,3.5,3194,Single-family,1974,25700,275,3,Washington,,https://www.redfin.com/WA/Olympia/2534-Wedgewood-Ct-SE-98501/home/15727365
"116 Port Ln, Brandon, MS 39047",1189950,,5,5,5161,Single-family,1999,16988,231,,Mississippi,,https://www.redfin.com/MS/Brandon/116-Port-Ln-39047/home/125849402
"7925 Mullen Rd SE, Olympia, WA 98503",950000,,3,2.5,2461,Single-family,1980,183387,386,6,Washington,,https://www.redfin.com/WA/Lacey/7925-Mullen-Rd-SE-98503/home/15745588
"4509 Briggs St SE, Olympia, WA 98501",399950,,3,2.5,1882,Townhome,2014,1940,213,,Washington,,https://www.redfin.com/WA/Olympia/4509-Briggs-Dr-SE-98501/home/16844712
"1109 Foxpoint, Brandon, MS 39047",699000,,4,3.5,3622,Single-family,2004,14810,193,2,Mississippi,,https://www.redfin.com/MS/Brandon/1109-Foxpoint-39047/home/125905586
"2730 10th Ct SE, Olympia, WA 98501",530000,,3,2.5,1794,Townhome,2007,2910,295,,Washington,,https://www.redfin.com/WA/Olympia/2730-10th-Ct-SE-98501/home/15667108
"1003 Crepe Myrtle Dr, Brandon, MS 39047",499900,,4,3.5,2362,Single-family,2022,9583,212,,Mississippi,,https://www.redfin.com/MS/Brandon/1003-Crepe-Myrtle-Dr-39047/home/179431200
"5012 Point Ct SE, Olympia, WA 98513",389999,,3,1,1032,Single-family,1976,10312,378,1,Washington,,https://www.redfin.com/WA/Olympia/5012-Point-Ct-SE-98513/home/15715769
"124 Campbell Cv, Brandon, MS 39042",599900,,4,2.5,3000,Single-family,1990,348480,200,2,Mississippi,,https://www.redfin.com/MS/Brandon/124-Campbell-Cv-39042/home/125873283
"646 Mandee St SE, Olympia, WA 98513",599999,,2,2,1732,Single-family,2017,5547,346,,Washington,,https://www.redfin.com/WA/Olympia/646-Mandee-St-SE-98513/home/112763241
"9148 Bedington Dr SE, Olympia, WA 98513",910000,,3,2.5,2592,Single-family,2003,19166,351,,Washington,,https://www.redfin.com/WA/Olympia/9148-Bedington-Dr-SE-98513/home/15682141
"199 Mandarin Dr, Brandon, MS 39047",320000,,3,2.5,1780,Single-family,1994,14810,180,2,Mississippi,,https://www.redfin.com/MS/Brandon/199-Mandarin-Dr-39047/home/125897964
"7138 Englewood Dr SE #19, Olympia, WA 98513",175000,,3,2,1960,Manufactured,1993,,89,1,Washington,,https://www.redfin.com/WA/Olympia/7138-Englewood-Dr-SE-98513/unit-19/home/15668793
"504 Port Arbor, Brandon, MS 39047",880000,,5,4.5,4062,Single-family,2017,,217,2,Mississippi,,https://www.redfin.com/MS/Brandon/504-Port-Arbor-39047/home/125780739
"8305 Schirm Rd NW, Olympia, WA 98502",999500,,3,3,3011,Single-family,2006,359805,332,3,Washington,,https://www.redfin.com/WA/Olympia/8305-Schirm-Rd-NW-98502/home/15696033
"182 Crepe Myrtle Dr, Brandon, MS 39047",79900,,—,,10018,Vacant land,,10018,8,,Mississippi,,https://www.redfin.com/MS/Brandon/182-Crepe-Myrtle-DR-Unknown/home/179482443
"9712 Old Highway 99 SE, Olympia, WA 98501",619000,,3,2,2325,Single-family,1957,67518,266,4,Washington,,https://www.redfin.com/WA/Olympia/9712-Old-Highway-99-SE-98501/home/15747784
"1120 Pointe Cv, Brandon, MS 39042",499950,,4,4,3881,Single-family,1998,43560,129,3,Mississippi,,https://www.redfin.com/MS/Brandon/1120-Pointe-Cv-39042/home/126989711
"2437 73rd Ave SW, Tumwater, WA 98512",1800000,,3,2,1368,Single-family,1930,142005,"1,316",,Washington,,https://www.redfin.com/WA/Tumwater/2437-73rd-Ave-SW-98512/home/15750580
"300 Deer Holw, Brandon, MS 39047",512999,,4,3,2629,Single-family,2007,17424,195,2,Mississippi,,https://www.redfin.com/MS/Brandon/300-Deer-Holw-39047/home/125928980
"1203 Garrison St NE, Olympia, WA 98506",388800,,2,1,1111,Single-family,1935,9600,350,,Washington,,https://www.redfin.com/WA/Olympia/1203-Garrison-St-NE-98506/home/15695668
"1313 Ebb Tide Ter NW, Olympia, WA 98502",825000,,3,2.5,2306,Single-family,1958,8972,358,2,Washington,,https://www.redfin.com/WA/Olympia/1313-Ebb-Tide-Ter-NW-98502/home/15686822
"256 Arbor Trl, Brandon, MS 39047",649999,,6,4,3800,Single-family,2024,10454,171,,Mississippi,,https://www.redfin.com/MS/Brandon/256-Arbor-Trl-39047/home/175609099
"2907 6th Ave NE #02, Olympia, WA 98506",599990,,4,2.5,2378,Single-family,2025,3940,252,,Washington,,https://www.redfin.com/WA/Olympia/2907-6th-Ave-NE-98506/unit-02/home/197469488
"272 Disciple Dr, Brandon, MS 39047",660000,,5,4,3287,Single-family,2022,49658,201,3,Mississippi,,https://www.redfin.com/MS/Brandon/272-Disciple-Dr-39047/home/179431865
"1100 Wilson Rd NW, Olympia, WA 98502",1249000,,5,3,3386,Single-family,1901,1345568,369,2,Washington,,https://www.redfin.com/WA/Olympia/1100-Wilson-Rd-NW-98502/home/15736980
"223 Gulde Rd, Brandon, MS 39042",638000,,4,4,3500,Single-family,1960,261360,182,2,Mississippi,,https://www.redfin.com/MS/Brandon/223-Gulde-Rd-39042/home/144464594
"4223 Libby Rd NE, Olympia, WA 98506",627500,,5,2.5,2570,Single-family,1947,164656,244,3,Washington,,https://www.redfin.com/WA/Olympia/4223-Libby-Rd-NE-98506/home/15739171
"189 Crepe Myrtle Dr, Brandon, MS 39047",79900,,—,,10018,Vacant land,,10018,8,,Mississippi,,https://www.redfin.com/MS/Brandon/189-Crepe-Myrtle-DR-Unknown/home/179482617
"804 Trawler Cir, Brandon, MS 39047",442900,,4,3.5,2211,Single-family,2025,10890,200,,Mississippi,,https://www.redfin.com/MS/Brandon/804-Trawler-Cir-39047/home/195231997
"5426 70th Ave NE, Olympia, WA 98516",650000,,2,2,1471,Single-family,1995,103672,442,6,Washington,,https://www.redfin.com/WA/Olympia/5426-70th-Ave-NE-98516/home/15686618
"8523 Quinault Dr NE, Olympia, WA 98516",420000,,3,1.5,1064,Single-family,1969,7925,395,2,Washington,,https://www.redfin.com/WA/Olympia/8523-Quinault-Dr-NE-98516/home/15691182
"2142 91st Ave SW, Olympia, WA 98512",635000,,3,2,2143,Single-family,1994,40075,296,,Washington,,https://www.redfin.com/WA/Olympia/2142-91st-Ave-SW-98512/home/15704616
"7840 Warbler Ct SE, Olympia, WA 98513",650000,,2,2,1584,Single-family,1989,10019,410,,Washington,,https://www.redfin.com/WA/Olympia/7840-Warbler-Ct-SE-98513/home/15692899
"193 Arbor Vw, Brandon, MS 39047",250000,,—,,0.35,Vacant land,,15245,,,Mississippi,,https://www.redfin.com/MS/Unknown/193-Arbor-Vw-39047/home/179485480
"3909 56th Ave NE, Olympia, WA 98506",2200000,,4,2.5,5971,Single-family,2017,277912,368,10,Washington,,https://www.redfin.com/WA/Olympia/3909-56th-Ave-NE-98506/home/45348154
"Hamilton Pl, Brandon, MS 39047",82000,,—,,1.06,Vacant land,,46173,,,Mississippi,,https://www.redfin.com/MS/Brandon/Hamilton-PL-Unknown/home/184618919
"5030 Grand Fir Ln NW, Olympia, WA 98502",949000,,3,2,3350,Single-family,1992,187308,283,2,Washington,,https://www.redfin.com/WA/Olympia/5030-Grand-Fir-Ln-NW-98502/home/15735860
"172 Bald Eagle Dr, Brandon, MS 39047",79900,,—,,10018,Vacant land,,10018,8,,Mississippi,,https://www.redfin.com/MS/Unknown/172-Bald-Eagle-Dr-39047/home/179482445
"7201 Piedra Dr SW, Olympia, WA 98512",550000,,3,2,1983,Single-family,1996,13939,277,,Washington,,https://www.redfin.com/WA/Olympia/7201-Piedra-Dr-SW-98512/home/15710182
"177 Crepe Myrtle Dr, Brandon, MS 39047",79900,,—,,10018,Vacant land,,10018,8,,Mississippi,,https://www.redfin.com/MS/Brandon/177-Crepe-Myrtle-DR-Unknown/home/179482442
"1814 Boulevard Rd SE, Olympia, WA 98501",420000,,2,1,920,Single-family,1942,8100,457,1,Washington,,https://www.redfin.com/WA/Olympia/1814-Boulevard-Rd-SE-98501/home/15664378
"290 Mt. Helm Rd, Brandon, MS 39047",88800,,—,,3.10,Vacant land,,135036,,,Mississippi,,https://www.redfin.com/MS/Brandon/290-Mount-Helm-Rd-39047/home/196512143
"3121 Langridge Ave NW, Olympia, WA 98502",554500,,3,2,1418,Single-family,1993,8555,391,2,Washington,,https://www.redfin.com/WA/Olympia/3121-Langridge-Ave-NW-98502/home/15707567
"8036 Ellison Loop NW, Olympia, WA 98502",950000,,3,3,3406,Single-family,1980,40946,279,2,Washington,,https://www.redfin.com/WA/Olympia/8036-Ellison-Loop-NW-98502/home/15728500
"184 Crepe Myrtle Dr, Brandon, MS 39047",100000,,—,,0.30,Vacant land,,13068,,,Mississippi,,https://www.redfin.com/MS/Unknown/184-Crepe-Myrtle-Dr-39047/home/195782948
"7732 Rich Rd SE, Olympia, WA 98501",1999000,,3,2.5,3171,Single-family,2005,220413,630,6,Washington,,https://www.redfin.com/WA/Olympia/7732-Rich-Rd-98501/home/15663747
"178 Crepe Myrtle Dr, Brandon, MS 39047",79900,,—,,10018,Vacant land,,10018,8,,Mississippi,,https://www.redfin.com/MS/Unknown/178-Crepe-Myrtle-Dr-39047/home/195796867
"9044 Hunter Point Rd NW, Olympia, WA 98502",775000,,3,2.5,2387,Single-family,2003,54450,325,3,Washington,,https://www.redfin.com/WA/Olympia/9044-Hunter-Point-Rd-NW-98502/home/15721005
"202 Keystone Pl, Brandon, MS 39042",90000,,—,,0.41,Vacant land,,17859,,,Mississippi,,https://www.redfin.com/MS/Brandon/202-Keystone-Pl-39042/home/127120880
"5403 Lemon Rd NE, Olympia, WA 98506",640000,,3,2,2314,Single-family,2007,15681,277,2,Washington,,https://www.redfin.com/WA/Olympia/5403-Lemon-Rd-NE-98506/home/15745004
"0 North St, Brandon, MS 39042",62000,,—,,3.27,Vacant land,,142441,,,Mississippi,,https://www.redfin.com/MS/Brandon/North-St-39042/home/176882109
"2501 Otis St SE, Olympia, WA 98501",599900,,4,2.5,3416,Single-family,1928,20037,176,2,Washington,,https://www.redfin.com/WA/Olympia/2501-Otis-St-SE-98501/home/15686023
"421 Arbor Vw, Brandon, MS 39047",249000,,—,,0.29,Vacant land,,12632,,,Mississippi,,https://www.redfin.com/MS/Brandon/421-Arbor-Vw-39047/home/184801127
"2518 Barrington Ct NE, Olympia, WA 98506",419900,,3,2,1322,Single-family,1997,5031,318,2,Washington,,https://www.redfin.com/WA/Olympia/2518-Barrington-Ct-NE-98506/home/15727765
"3224 Fishtrap Loop NE, Olympia, WA 98506",715000,,2,1,1144,Single-family,1954,30056,625,,Washington,,https://www.redfin.com/WA/Olympia/3224-Fishtrap-Loop-NE-98506/home/15745360
"166 Bald Eagle Dr, Brandon, MS 39047",79900,,—,,10018,Vacant land,,10018,8,,Mississippi,,https://www.redfin.com/MS/Unknown/166-Bald-Eagle-Dr-39047/home/195783277
"7703 Holiday Valley Dr NW, Olympia, WA 98502",625000,,3,2.5,1972,Single-family,1976,57934,317,2,Washington,,https://www.redfin.com/WA/Olympia/7703-Holiday-Valley-Dr-NW-98502/home/15711490
"0 Ms-471, Brandon, MS 39047",35000,,—,,1.89,Vacant land,,82328,,,Mississippi,,https://www.redfin.com/MS/Unknown/Unknown-Unknown/home/166540204
"4113 Park Dr, Olympia, WA 98512",449950,,2,1.5,1572,Single-family,1972,7564,286,,Washington,,https://www.redfin.com/WA/Olympia/4113-Park-Dr-SW-98512/home/15686579
"176 Bald Eagle Dr, Brandon, MS 39047",79900,,—,,10018,Vacant land,,10018,8,,Mississippi,,https://www.redfin.com/MS/Unknown/176-Bald-Eagle-Dr-39047/home/179482373
"1215 Jasper Ave NE, Olympia, WA 98506",535000,,4,2,1780,Single-family,1952,7841,301,1,Washington,,https://www.redfin.com/WA/Olympia/1215-Jasper-Ave-NE-98506/home/15750163
"554 Stump Ridge Rd, Brandon, MS 39047",78000,,—,,2.00,Vacant land,,87120,,,Mississippi,,https://www.redfin.com/MS/Brandon/554-Stump-Ridge-Rd-39047/home/185148914
"7707 Greenridge Loop SW, Olympia, WA 98512",419000,,3,1,960,Single-family,1975,13503,436,,Washington,,https://www.redfin.com/WA/Olympia/7707-Greenridge-Loop-SW-98512/home/15717831
"165 Bald Eagle Dr, Brandon, MS 39047",79900,,—,,10018,Vacant land,,10018,8,,Mississippi,,https://www.redfin.com/MS/Unknown/165-Bald-Eagle-Dr-39047/home/179482375
"1613 Camden Cir SW, Olympia, WA 98512",1135000,,4,3.5,3455,Single-family,1977,15245,329,,Washington,,https://www.redfin.com/WA/Olympia/1613-Camden-Cir-SW-98512/home/15708635
"00 Hebron Hill Dr, Brandon, MS 39042",125000,,—,,3.10,Vacant land,,135036,,,Mississippi,,https://www.redfin.com/MS/Brandon/0-Hebron-Hill-Dr-39042/home/196128655
"1021 Bigelow Ave NE, Olympia, WA 98506",475000,,2,2,1333,Single-family,1925,6183,356,1,Washington,,https://www.redfin.com/WA/Olympia/1021-Bigelow-Ave-NE-98506/home/15690052
